Season_Number,Startup_Name,Episode_Number,Pitch_Number,Season_Start,Season_End,Anchor,Industry,Business_Description,Started_in,Number_of_Presenters,Male_Presenters,Female_Presenters,Transgender_Presenters,Couple_Presenters,Pitchers_Average_Age,Pitchers_City,Pitchers_State,Yearly_Revenue(in_lakhs),Monthly_Sales(in_lakhs),Original_Ask_Amount,Original_Offered_Equity(in_%),Valuation_Requested(in_lakhs),Received_Offer,Accepted_Offer,Total_Deal_Amount(in_lakhs),Total_Deal_Equity(%),Number_of_Sharks_in_Deal,Namita_Investment_Amount(in lakhs),Vineeta_Investment_Amount(in_lakhs),Anupam_Investment_Amount(in_lakhs),Aman_Investment_Amount(in_lakhs),Peyush_Investment_Amount((in_lakhs),Amit_Investment_Amount(in_lakhs),Ashneer_Investment_Amount,Namita_Present,Vineeta_Present,Anupam_Present,Aman_Present,Peyush_Present,Amit_Present,Ashneer_Present
3,WYLDCard,8,344,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,Customer as Infulencer,2023,3,3,0,0,0,Middle,Mumbai,Maharashtra,Not Mentioned,Not Mentioned,50,0.5,10000,Yes,Yes,75,1.5,1,0,0,75,0,0,0,0,Yes,No,Yes,No,Yes,Yes,No
3,upliance.ai,8,345,2024-01-22,2024-03-31,Rahul Dua,Furnishing/Household,Smart Cooker,2021,2,2,0,0,0,Middle,Bangalore,Karnataka,Not Mentioned,Not Mentioned,100,1,10000,Yes,No,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,No,Yes,Yes,No
3,PizzaGalleria,9,346,2024-01-22,2024-03-31,Rahul Dua,Food,1  % Veg Pizza,2015,2,2,0,0,0,Middle,Gohana,Haryana,115,Not Mentioned,100,2,5000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,AiCars,9,347,2024-01-22,2024-03-31,Rahul Dua,Vehicles/Electrical Vehicles,Hydrogen powered AI Car,2021,1,1,0,0,0,Young,Yavatmal,Maharashtra,Not Mentioned,Not Mentioned,200,4,5000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,RooftopApp,9,348,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,Art Learning platform,2019,1,1,0,0,0,Middle,Mumbai,Maharashtra,Not Mentioned,Not Mentioned,200,4,5000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,GoenchiFeni,10,349,2024-01-22,2024-03-31,Rahul Dua,Liquor/Beverages,Alcohol brand,2023,2,1,1,0,0,Middle,Goa,Goa,Not Mentioned,Not Mentioned,100,5,2000,Yes,Yes,200,15,1,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,Arata,10,350,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Hair care,2018,2,2,0,0,0,Middle,Delhi,Delhi,170,200,100,1.25,8000,Yes,Yes,100,1.33,2,50,50,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,Vecros,10,351,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,Spatial AI drone,2018,2,1,1,0,0,Young,Delhi,Delhi,0,9,100,2.5,4000,Yes,Yes,20,1,1,0,0,0,20,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,GudGum,11,352,2024-01-22,2024-03-31,Rahul Dua,Food,Healthy Chewing Gum brand,2022,2,2,0,0,0,Young,Bangalore,Karnataka,Not Mentioned,Not Mentioned,50,5,1000,Yes,Yes,80,10,4,0,20,20,20,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,EvaScalp,11,353,2024-01-22,2024-03-31,Rahul Dua,Medical/Health,Post Chemo Scalp Cooling brand,2020,1,1,0,0,0,Middle,Mumbai,Maharashtra,59,10,30,1.2,2500,Yes,Yes,30,1.8,3,10,0,0,10,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,Elitty,11,354,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Teenage Make-up,Not Mentioned,2,0,2,0,0,Middle,Gurgaon,Haryana,113,11,100,4,2500,Yes,No,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,HoneyTwigs,12,355,2024-01-22,2024-03-31,Rahul Dua,Food,Honey products,Not Mentioned,3,3,0,0,0,Middle,Delhi,Delhi,400,35,75,3,2500,Yes,Yes,75,3,3,0,0,25,0,25,0,0,No,Yes,Yes,Yes,Yes,No,No
3,Koparo,12,356,2024-01-22,2024-03-31,Rahul Dua,Food,Coconut based Cleaning Products,2020,1,0,1,0,0,Middle,Delhi,Delhi,450,80,70,1,7000,Yes,Yes,70,1,2,0,35,0,35,0,0,0,No,Yes,Yes,Yes,Yes,No,No
3,2Ballz,12,357,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Mens Innerwear,2023,3,3,0,0,0,Middle,Indore,Madhya0Pradesh,Not Mentioned,164,30,5,600,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No
3,JewelBox,13,358,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Lab Grown Diamond Jewellery Brand,Not Mentioned,2,1,1,0,0,Middle,Kolkata,West0Bengal,520,Not Mentioned,100,2,5000,Yes,Yes,200,6,5,0,40,0,40,40,0,0,No,Yes,No,Yes,Yes,No,No
3,DaakRoom,13,359,2024-01-22,2024-03-31,Rahul Dua,Services,Letter Writing Services,2013,2,0,2,0,0,Middle,Delhi,Delhi,90,Not Mentioned,36,4,900,Yes,Yes,36,6,1,0,0,0,0,0,0,0,No,Yes,No,Yes,Yes,No,No
3,Nuvedo,13,360,2024-01-22,2024-03-31,Rahul Dua,Food,Mushroom Growing Service,2021,2,1,1,0,1,Middle,Bangalore,Karnataka,25,Not Mentioned,50,3,1666.666667,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,No,Yes,No,Yes,Yes,No,No
3,WALK,14,361,2024-01-22,2024-03-31,Rahul Dua,Medical/Health,Wearable Mobility Aid,2018,1,1,0,0,0,Young,Mumbai,Maharashtra,Not Mentioned,Not Mentioned,50,1.5,3333.333333,Yes,Yes,50,2.3,2,0,0,25,25,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
3,RajaRaniCoaching,14,362,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Clothes Tailoring Academy,2021,2,1,1,0,1,Young,Surat,Gujarat,200,Not Mentioned,130,5,2600,Yes,No,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
3,DecodeAge,14,363,2024-01-22,2024-03-31,Rahul Dua,Medical/Health,Age Longetivity Supplements,2021,3,3,0,0,0,Middle,Bangalore,Karnataka,1100,Not Mentioned,100,1.25,8000,Yes,Yes,100,2.25,1,0,0,100,0,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
3,ALittleExtra,15,364,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Hand Made Fabric Jewellery,Not Mentioned,1,0,1,0,0,Middle,Guwahati,Assam,122,Not Mentioned,48,6,800,Yes,Yes,60,7.5,2,0,30,30,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,Assembly,15,365,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Travel Bags,2018,2,2,0,0,0,Middle,Gurugram,Haryana,1150,Not Mentioned,85,1,8500,Yes,No,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,NasherMiles,15,366,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Travel Bags,2017,3,2,1,0,1,Middle,Mumbai,Maharashtra,5700,Not Mentioned,300,0.75,40000,Yes,Yes,300,1.5,5,60,60,60,60,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,AltCo,16,367,2024-01-22,2024-03-31,Rahul Dua,Food,Plant based dairy products,2020,2,2,0,0,0,Middle,Bangalore,Karnataka,1000,110,150,2,7500,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,Yes,No,No
3,Without,16,368,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Products made from Waste Plastic,2020,1,1,0,0,0,Middle,Pune,Maharashtra,Not Mentioned,Not Mentioned,75,1,7500,Yes,Yes,75,3,2,0,0,0,0,37.5,0,0,No,No,Yes,Yes,Yes,No,No
3,Kibo,16,369,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,TrestleLabs Optical Character Recognition,2019,2,1,1,0,1,Middle,"Faridabad,Ahmedabad","Haryana,Gujarat",135,Not Mentioned,60,1,6000,Yes,Yes,60,6,2,0,0,0,0,30,0,0,No,No,Yes,Yes,Yes,No,No
3,VOLD,17,370,2024-01-22,2024-03-31,Rahul Dua,Liquor/Beverages,Energy Drink,Not Mentioned,1,1,0,0,0,Young,Ahmednagar,Maharashtra,Not Mentioned,3,50,2,2500,Yes,Yes,10,10,1,0,0,0,10,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
3,Quirksmith,17,371,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Jewellery,2016,2,0,2,0,0,Middle,Agra,Uttar0Pradesh,600,75,80,1,8000,Yes,No,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
3,UrbanSpace,17,372,2024-01-22,2024-03-31,Rahul Dua,Furnishing/Household,Home Interiors,Not Mentioned,2,1,1,0,1,Middle,Ahmedabad,Gujarat,2050,800,180,1,18000,Yes,No,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
3,HyperLab,18,373,2024-01-22,2024-03-31,Rahul Dua,Sports,"Sports analytics for agility, strength, reflexes, and stamina",2023,3,3,0,0,0,Young,Ahmedabad,Gujarat,Not Mentioned,Not Mentioned,10,1,1000,Yes,Yes,25,1,1,0,0,0,25,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
3,EcoBiotraps,18,374,2024-01-22,2024-03-31,Rahul Dua,Animal/Pets,Mosquito Breeding Prevention,2022,3,2,1,0,0,Middle,"Ahmedabad,Pune","Gujarat,Maharashtra",84,8,50,2,2500,Yes,No,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
3,Hoora,18,375,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,Auto Care App,2019,2,2,0,0,0,Middle,Nagpur,Maharashtra,Not Mentioned,31,80,2,4000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
3,YesMadam,19,376,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Saloon service app,2016,4,3,1,0,0,Middle,Delhi,Delhi,5000,Not Mentioned,150,0.5,30000,Yes,Yes,150,2,4,0,37.5,0,37.5,37.5,0,0,No,Yes,No,Yes,Yes,No,No
3,Zerodor,19,377,2024-01-22,2024-03-31,Rahul Dua,Furnishing/Household,Waterless Urinal Technology,Not Mentioned,2,2,0,0,0,Middle,"Ahmedabad,Mumbai","Gujarat,Maharashtra",280,Not Mentioned,100,3,3333.333333,Yes,No,0,0,0,0,0,0,0,0,0,0,No,Yes,No,Yes,Yes,No,No
3,ToffeeCoffeeRoasters,19,378,2024-01-22,2024-03-31,Rahul Dua,Liquor/Beverages,Coffee brand,2019,2,1,1,0,1,Middle,Bangalore,Karnataka,230,33,60,2,3000,Yes,Yes,35,2.33,1,0,0,0,0,0,0,0,No,Yes,No,Yes,Yes,No,No
3,PushSports,20,379,2024-01-22,2024-03-31,Rahul Dua,Sports,Kids & young adults for recreation & professional sport,2017,2,2,0,0,0,Middle,Delhi,Delhi,900,50,80,1,8000,Yes,Yes,80,4,2,0,40,0,0,40,0,0,No,Yes,Yes,Yes,Yes,No,No
3,ORBO,20,380,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,AI-powered tools for beauty brands,2019,3,3,0,0,0,Middle,Mumbai,Maharashtra,Not Mentioned,18,100,0.75,13333.33333,Yes,Yes,100,1,1,0,100,0,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No
3,CannazoIndia,20,381,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,"Medical cannabis, alternative medications",2022,3,2,1,0,0,Middle,Mumbai,Maharashtra,50,18,150,5,3000,Yes,No,0,0,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No
3,Chefling,21,382,2024-01-22,2024-03-31,Rahul Dua,Food,DIY Food Products,Not Mentioned,1,1,0,0,0,Young,Mumbai,Maharashtra,20,2,40,10,400,Yes,Yes,40,16,4,10,0,0,0,10,10,0,Yes,No,Yes,No,Yes,Yes,No
3,IntenseFocus,21,383,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Designer Eye Wear,Not Mentioned,1,1,0,0,0,Middle,Not Mentioned,Not Mentioned,825,100,500,5,10000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,No,Yes,Yes,No
3,MilletAmma,21,384,2024-01-22,2024-03-31,Rahul Dua,Food,Millet based Products,2017,2,1,1,0,1,Middle,Bangalore,Karnataka,220,33,100,3,3333.333333,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,No,Yes,Yes,No
3,D'chica,22,385,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Innerwears for Teenage Girls,2020,2,0,2,0,0,Middle,Delhi,Delhi,1030,120,80,1,8000,Yes,Yes,80,2,2,40,40,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
3,Refit,22,386,2024-01-22,2024-03-31,Rahul Dua,Electronics,Refurbished Phones,2017,2,2,0,0,0,Middle,Delhi,Delhi,18700,3500,200,0.5,40000,Yes,Yes,200,1,3,0,66.66,66.66,0,0,66.66,0,Yes,Yes,Yes,Yes,No,Yes,No
3,HouseOfBeautyIndia,22,387,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Skin care Products,2021,1,0,1,0,0,Middle,Delhi,Delhi,Not Mentioned,40,150,5,3000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
3,Artinci,23,388,2024-01-22,2024-03-31,Rahul Dua,Food,Zero Sugar Desserts,2017,2,1,1,0,1,Middle,Bangalore,Karnataka,440,33,50,1.75,2857.142857,Yes,Yes,50,5,1,0,50,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
3,TheRageRoom,23,389,2024-01-22,2024-03-31,Rahul Dua,Services,Anger Management activities,2022,1,1,0,0,0,Middle,Hyderabad,Telangana,Not Mentioned,Not Mentioned,20,30,66.66666667,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
3,Aastey,23,390,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Athleisure Wear Company,2021,2,0,2,0,0,Middle,"Delhi,Mumbai","Delhi,Maharashtra",Not Mentioned,150,80,2,4000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
3,Matri,24,391,2024-01-22,2024-03-31,Rahul Dua,Medical/Health,Period Pain Relieving Devices,Not Mentioned,2,2,0,0,0,Middle,Kolkata,West0Bengal,Not Mentioned,Not Mentioned,60,4,1500,Yes,Yes,60,4,2,30,0,0,30,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,Rubbabu,24,392,2024-01-22,2024-03-31,Rahul Dua,Manufacturing,Rubber Foam Toys for kids,2020,3,1,2,0,1,Old,Delhi,Delhi,400,52,200,5,4000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,GulaboJaipur,24,393,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Traditional Jaipur Clothing,2014,2,1,1,0,1,Middle,Jaipur,Rajasthan,450,72,90,1,9000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,AristaVault,25,394,2024-01-22,2024-03-31,Rahul Dua,Manufacturing,Follow me suitcases,2018,2,1,1,0,0,Middle,Delhi,Delhi,360,65,45,1.5,3000,Yes,Yes,20,1,1,0,0,20,0,0,0,0,No,Yes,Yes,Yes,No,No,No
3,ToHands,25,395,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,App to sync transactions with calculator,2023,3,3,0,0,0,Young,"Erode,Kanpur","Tamil0Nadu,Uttar0Pradesh",Not Mentioned,Not Mentioned,55,1,5500,Yes,Yes,60,2,2,0,0,0,0,0,0,0,No,Yes,Yes,Yes,No,No,No
3,PlusGold,25,396,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,Jewellery savings app that integrates digital gold investment,Not Mentioned,2,2,0,0,0,Middle,Bangalore,Karnataka,Not Mentioned,Not Mentioned,60,1,6000,Yes,Yes,60,1.5,1,0,0,0,0,0,0,0,No,Yes,Yes,Yes,No,No,No
3,Aroleap,26,397,2024-01-22,2024-03-31,Rahul Dua,Medical/Health,Smart Home Gym,2020,3,3,0,0,0,Middle,Bangalore,Karnataka,100,Not Mentioned,100,2.5,4000,Yes,Yes,100,5,4,0,0,25,0,25,25,0,Yes,No,Yes,No,Yes,Yes,No
3,Cosmix,26,398,2024-01-22,2024-03-31,Rahul Dua,Medical/Health,Herbal Super Supplements,2019,2,1,1,0,1,Middle,Not Mentioned,Not Mentioned,750,Not Mentioned,100,1,10000,Yes,Yes,100,1,1,100,0,0,0,0,0,0,Yes,No,Yes,No,Yes,Yes,No
3,Fabriclore,26,399,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Custom Fabric Sourcing,2016,3,3,0,0,0,Middle,Jaipur,Rajasthan,1000,Not Mentioned,68.7,1,6870,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,No,Yes,Yes,No
3,PolishMePretty,27,400,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Nail Art Brand,2022,1,0,1,0,0,Young,Pune,Maharashtra,Not Mentioned,Not Mentioned,25,25,100,Yes,Yes,25,25,1,0,0,0,0,25,0,0,Yes,Yes,Yes,Yes,Yes,No,No
3,GridMats,27,401,2024-01-22,2024-03-31,Rahul Dua,Manufacturing,PotHoleRaja Mats for Concrete Road making,2017,2,2,0,0,0,Middle,Not Mentioned,Not Mentioned,450,Not Mentioned,500,2,25000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
3,UnclePetersPanCakes,27,402,2024-01-22,2024-03-31,Rahul Dua,Food,Pancake focused QSR,Not Mentioned,2,2,0,0,0,Middle,"Kolkata,Varanasi","West0Bengal,Uttar0Pradesh",1400,210,60,2,3000,Yes,Yes,60,3,3,20,20,20,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
3,CreativeHatti,28,403,2024-01-22,2024-03-31,Rahul Dua,Services,Graphic Sticker Designing Brand,2020,5,3,2,0,1,Middle,Panchkula,Haryana,400,55,60,2,3000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
3,CandidMen,28,404,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Fashion Rental Platform for Men,2017,2,1,1,0,0,Middle,Bangalore,Karnataka,210,Not Mentioned,60,2,3000,Yes,Yes,60,5,2,0,30,0,0,0,30,0,Yes,Yes,Yes,Yes,No,Yes,No
3,Flyrobe,28,405,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Fashion Rental Platform for Men and Women,2020,1,0,1,0,0,Middle,Delhi,Delhi,290,63,50,1,5000,Yes,Yes,50,4,1,0,0,0,50,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
3,WiseLife,29,406,2024-01-22,2024-03-31,Rahul Dua,Medical/Health,Yoga and wellness Accessories,2020,2,1,1,0,1,Middle,Gurugram,Haryana,400,100,60,2,3000,Yes,Yes,120,4,4,30,0,30,30,0,0,0,Yes,No,Yes,Yes,No,Yes,No
3,Cervicheck,29,407,2024-01-22,2024-03-31,Rahul Dua,Medical/Health,Pragmatech Cervical Cancer Screening Test Kits,2019,2,1,1,0,1,Middle,Vadodara,Gujarat,Not Mentioned,Not Mentioned,75,1.5,5000,Yes,Yes,75,5,1,75,0,0,0,0,0,0,Yes,No,Yes,Yes,No,Yes,No
3,Eatverse,29,408,2024-01-22,2024-03-31,Rahul Dua,Food,Multi brand Cloud Kitchen,2014,3,3,0,0,0,Middle,Kolkata,West0Bengal,107,172,100,1,10000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,No,Yes,No
3,AvataarSkincare,30,409,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Skincare Services,2022,1,0,1,0,0,Middle,Bhopal,Madhya0Pradesh,Not Mentioned,60,70,1,7000,Yes,Yes,35,0.5,2,0,0,17.5,17.5,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
3,ChalteFirteMangalkaryalay,30,410,2024-01-22,2024-03-31,Rahul Dua,Services,Portable Wedding Hall,2023,3,2,1,0,1,Middle,Latur,Maharashtra,Not Mentioned,Not Mentioned,200,10,2000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
3,KryzenBiotech,30,411,2024-01-22,2024-03-31,Rahul Dua,Agriculture,Hydrophonic Farming,2019,2,1,1,0,1,Middle,Pune,Maharashtra,225,Not Mentioned,75,3,2500,Yes,Yes,75,15,1,0,0,0,0,75,0,0,Yes,Yes,Yes,Yes,Yes,No,No
3,FOMO,31,412,2024-01-22,2024-03-31,Rahul Dua,Liquor/Beverages,Brew Ice Tea,Not Mentioned,2,2,0,0,0,Young,Bangalore,Karnataka,Not Mentioned,3.4,35,4,875,Yes,Yes,35,6,2,0,0,17.5,17.5,0,0,0,Yes,No,Yes,Yes,No,Yes,No
3,ModelVerse,31,413,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,Advance AI based Image Model Wrapper,2023,1,1,0,0,0,Young,Kozhikode,Kerala,Not Mentioned,Not Mentioned,25,10,250,Yes,Yes,25,10,3,0,0,8.33,0,0,8.33,0,Yes,No,Yes,Yes,No,Yes,No
3,VikrantBikes,31,414,2024-01-22,2024-03-31,Rahul Dua,Vehicles/Electrical Vehicles,Hydrogen Ethanol fuel based bike,Not Mentioned,1,1,0,0,0,Young,Satara,Maharashtra,Not Mentioned,Not Mentioned,30,5,600,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,No,Yes,No
3,TheShellHair,32,415,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Hair Extensions,2020,1,0,1,0,0,Young,Ajmer,Rajasthan,120,9.73,30,3,1000,Yes,Yes,30,3,1,0,0,0,30,0,0,0,Yes,No,Yes,Yes,No,Yes,No
3,Rize,32,416,2024-01-22,2024-03-31,Rahul Dua,Food,Energy Bars,2023,2,2,0,0,0,Young,Gurgaon,Haryana,0,Not Mentioned,45,6,750,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,No,Yes,No
3,MEPACK,32,417,2024-01-22,2024-03-31,Rahul Dua,Services,Custom Gym Subscription,2023,2,2,0,0,0,Young,Delhi,Delhi,Not Mentioned,Not Mentioned,7,10,70,Yes,Yes,7,10,2,0,0,0,0,0,3.5,0,Yes,No,Yes,Yes,No,Yes,No
3,BaccaBucci,33,418,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Footwear,2014,2,2,0,0,0,Young,Delhi,Delhi,4700,Not Mentioned,250,1,25000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,Vobble,33,419,2024-01-22,2024-03-31,Rahul Dua,Education,Kids Audio Platform,2023,2,0,2,0,0,Middle,Bangalore,Karnataka,Not Mentioned,Not Mentioned,25,1.5,1666.666667,Yes,Yes,25,2,1,25,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,BeUNatural,33,420,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Unisex Salon,2015,1,1,0,0,0,Middle,Delhi,Delhi,400,28,60,2.5,2400,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,Erotissch,34,421,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Lingerie and Swimwear,2019,2,0,2,0,0,Middle,Agra,Uttar0Pradesh,380,Not Mentioned,75,3,2500,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No
3,Niblerzz,34,422,2024-01-22,2024-03-31,Rahul Dua,Food,Sugar Free Candy,2022,2,0,2,0,0,Middle,Mumbai,Maharashtra,16,5.5,50,3,1666.666667,Yes,Yes,10,5,1,0,0,0,10,0,0,0,No,Yes,Yes,Yes,Yes,No,No
3,Sorich,34,423,2024-01-22,2024-03-31,Rahul Dua,Food,Guilt free Snacks,Not Mentioned,2,1,1,0,1,Middle,Delhi,Delhi,706,55,90,2.5,3600,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No
3,LittleBox,35,424,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Fast fashion D2C,2022,2,1,1,0,1,Middle,Guwahati,Assam,3600,200,75,1,7500,Yes,Yes,75,2.5,5,15,15,15,15,0,15,0,Yes,Yes,Yes,Yes,No,Yes,No
3,CremeCastle,35,425,2024-01-22,2024-03-31,Rahul Dua,Food,Customised Cakes and bakery products,2015,2,1,1,0,1,Middle,Noida,Uttar0Pradesh,720,Not Mentioned,60,1.5,4000,Yes,Yes,60,2.5,1,0,0,0,0,0,60,0,Yes,Yes,Yes,Yes,No,Yes,No
3,Namakwali,35,426,2024-01-22,2024-03-31,Rahul Dua,Food,Organic Spices,2018,2,1,1,0,0,Middle,Not Mentioned,Uttarakhand,38,3,50,5,1000,Yes,Yes,10,5,1,0,0,0,0,0,10,0,Yes,Yes,Yes,Yes,No,Yes,No
3,KariboCosmetics,36,427,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Customised DIY Lipstick,2019,2,0,2,0,0,Young,Mumbai,Maharashtra,80,Not Mentioned,80,5,1600,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,No,Yes,No,Yes,Yes,No,No
3,Deeva,36,428,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Online Saree Platform,2021,1,1,0,0,0,Middle,Bangana,Himachal0Pradesh,700,58,200,4,5000,Yes,Yes,75,6,3,0,0,0,25,0,0,0,No,Yes,No,Yes,Yes,No,No
3,DesignTemplate,36,429,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,Online Design Marketplace,Not Mentioned,1,1,0,0,0,Middle,Bid,Maharashtra,160,16,100,2.5,4000,Yes,Yes,100,10,1,0,0,0,100,0,0,0,No,Yes,No,Yes,Yes,No,No
3,Sama,37,430,2024-01-22,2024-03-31,Rahul Dua,Services,Online Despite Resolution,2015,3,2,1,0,0,Middle,Delhi,"Delhi,Bihar,Kerala",640,100,100,1,10000,Yes,Yes,100,1.5,3,33.33,0,0,33.33,0,0,0,Yes,No,Yes,Yes,No,Yes,No
3,GoldenFeathers,37,431,2024-01-22,2024-03-31,Rahul Dua,Manufacturing,Fabrics made from Butchery Chicken Waste,2019,3,2,1,0,0,Middle,Jaipur,Rajasthan,150,Not Mentioned,500,5,10000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,No,Yes,No
